lost_id,num_matches,best_match,best_similarity
b49bd3ca-fe22-4654-9ced-ff9d9761e00c,5,f971275b-b8d7-4bb1-9368-66bb3bf43172,0.9999456594570812
a37602cf-8227-4a2f-aefe-c061420253da,5,f692e2a1-7ea0-41d1-872a-dec8bb52d48b,0.9993047890756288
45d49ae6-107f-42f9-9f59-47a0c5d4efe2,5,381c3f9f-5e95-4765-942b-6972b236c59d,0.9998706931316155
0e248a4a-9bc9-482b-a3ae-6db4221290d9,5,8443f845-20b5-4adc-a4d7-12482972f7b4,0.9999556594632076
976a2b6b-2d51-4fc3-b31c-e3a2ee362bf5,5,feaa36f7-f529-434d-96aa-ff2c9f270c6e,0.9999393777027752
df91a802-8317-4f87-8f32-888915eb7c62,5,47f1831c-b546-4ca5-b163-ebce1a20d064,0.999949660858163
4768685d-9efa-4b5d-9baf-31bec2e9211f,5,d6846f3f-7f56-4241-b9d7-9a227fc9710b,0.9999709328784612
0cf9a218-576e-4719-8011-1c81592e258c,5,737a6afc-4699-4f0b-b3f9-ff605fab0cbf,0.9999231610102826
3bb1d991-ed5d-4088-bc85-1c444cb4b4b1,5,8ae28d66-28f4-4878-b6c7-f011722dba5e,0.9411034682018355
799e03c9-4475-441d-bd90-bc812cc9ec8b,5,f692e2a1-7ea0-41d1-872a-dec8bb52d48b,0.9985321520539291
c0b2d2c4-9d14-4aab-8ea9-fda7556600d5,5,72ea16df-6add-408b-9f73-98d1ae7054e5,0.998233202260247
a80edf48-7377-465e-af51-9eddeabe7f6b,5,399f6dec-494d-4508-ba52-716a1b00baff,0.9999420099690424
87b871c5-e49a-4a83-bef2-c8d06308b66f,5,66d9f4eb-1c3c-4a7d-a1c9-1f660e05f7f0,0.9999364623664683
c3a2a1dd-8282-44f1-b53e-237d1ae79f03,5,e21a8f97-acf4-4d10-a654-878573936c4d,0.9999526505185562
5596c45e-b0c9-4a77-952d-d10699799ee5,5,4ddb6c45-1cc9-48b9-8e04-318d1268ef1d,0.9999345516677025
4d9dd088-6c8d-4c10-ba1f-f6b7b8db779b,5,a935a7fd-3909-4618-83bb-5d63f2707a77,0.9998857405905888
9e708c29-a21d-4c30-b85c-dba51bdf73f5,5,737a6afc-4699-4f0b-b3f9-ff605fab0cbf,0.9999278005292237
72f106f6-7e56-49d6-9306-490c2d5fbe50,5,309cee03-8db7-434e-b0f7-66477d9b1707,0.9971434876914081
3ecf0501-f95d-4246-89cf-dfcc3165941d,5,f971275b-b8d7-4bb1-9368-66bb3bf43172,0.9999557865572415
7ead5e99-a697-4bed-8238-58e746a810e7,5,4a1c6c8f-7e0e-4797-8e15-36567863c913,0.9999218861893768
e7077a8e-051a-498e-85dc-b8c09907172a,5,58d4cf87-9419-440a-b310-c4e1f875016c,0.9998804228094328
14b84338-cb53-40f0-9179-ba813635b579,5,241d7e92-49f2-4a00-b63a-de14d4c575ee,0.9989013655824518
c34d093a-fc3a-48f8-aec0-4bfd133005f9,5,5b3c1a05-6932-41f6-b142-86dffa4f2f3d,0.9999113700132395
a89e0343-1dcc-4217-ae7e-1b8762d42120,5,309cee03-8db7-434e-b0f7-66477d9b1707,0.9983444518314903
402dbebd-9377-4f3b-9546-2678669e1c64,5,290650fb-f966-4e63-a368-4b1354a94aa7,0.9975043715453742
6c6b902c-6563-4f9e-a57c-99ab33025c18,5,241d7e92-49f2-4a00-b63a-de14d4c575ee,0.9987802496722653
982ed0f9-00b5-4dad-89a0-d05da1991b7b,5,bfeb63d2-5800-400b-8ea6-584081ac0424,0.9999664727581412
99c62cb3-5fc1-4ba9-a9ba-e6b6a8002511,5,243358d7-9c86-41b0-89c7-783413094902,0.996105350845716
d87769ce-e0c9-408c-addf-872c04b77ada,5,2c9fac38-e63a-4f6d-b504-dffc9de80e15,0.9951556623295859
23425117-fb00-4e4d-8b68-b9f82bb7f167,5,66d9f4eb-1c3c-4a7d-a1c9-1f660e05f7f0,0.9999582866838348
31ae3baa-10bb-477f-8e91-dd403fd57097,5,399f6dec-494d-4508-ba52-716a1b00baff,0.9999365195124368
84a9fbc1-97b2-4ffc-81c8-0e0e7eb1c94a,5,2c9fac38-e63a-4f6d-b504-dffc9de80e15,0.9790293975385168
847b4416-a8b0-41b6-8355-7ce4bc824fca,5,baf60096-21e8-4ef5-a9f8-0f3d0edb6232,0.999614571701663
0dd5c5a9-fb53-4acf-bb72-07fc111d5379,5,47c24867-2fd1-4455-a34d-3fe0965dcb1a,0.9999529757006049
d0b715bf-151e-45b0-8eeb-03b9f298fb80,5,0994b36b-d09d-4c0e-9cd1-f49d1a4b6780,0.9999485835580062
1fc9c2d7-4cee-4adb-bd98-33aa3913994a,5,f692e2a1-7ea0-41d1-872a-dec8bb52d48b,0.9993152846196462
0917fa35-539d-483a-800b-87f7d2b45920,5,113238fe-f06a-4c69-b5b3-913df49dfd08,0.9999089580577741
1ee18ae7-db0a-4c47-91c3-fd514510e447,5,4ddb6c45-1cc9-48b9-8e04-318d1268ef1d,0.9999604241820216
61841a6c-6fcb-464b-a21f-b5657816a06c,5,00a4327f-6816-47df-bc09-fc48f47e6e24,0.9999457619725701
5239573b-51bb-4343-9310-df4052c2be7d,5,d1a589b1-fb7a-4173-8f87-7a4151e0c388,0.9999693746281486
eec390d5-ba89-4c1b-a3f8-1e90858b8a28,5,b2cc5f9d-3955-49c5-99d7-b118c1260606,0.9999589389875314
f9cbb84a-a2f9-4173-b646-3e597f9013e1,5,9d29c276-cc2b-4dc7-8bb4-d57b1b740e06,0.9984830492373706
6d563da5-b529-4e48-9650-beb674e68351,5,df581096-2cca-43dd-8831-96fe2a33229d,0.9994297185626613
0117cf01-9ee2-4f5c-baf8-efbb65c8e232,5,d6846f3f-7f56-4241-b9d7-9a227fc9710b,0.9999525760733745
67721ea6-c3c7-4889-8856-27ba8d7b5b52,5,ada9e5c3-22a4-4a6e-8c95-3dafca98b5fd,0.9993046070094393
e7278fb1-16db-4190-9359-c6c0d107837f,5,d6846f3f-7f56-4241-b9d7-9a227fc9710b,0.9999446693653035
19a7339a-126d-425e-9889-0cad11ee4b5f,5,bd1a0743-00b7-4ec2-aaea-80f5680d4fbc,0.9999605227440089
cc38bf0e-a28d-4484-ab15-17a75bfbd1ee,5,b2cc5f9d-3955-49c5-99d7-b118c1260606,0.9999617750478119
27ebabb1-328f-4f81-a51c-62f51f6a529b,5,399f6dec-494d-4508-ba52-716a1b00baff,0.9999521145194645
e734edb6-2204-437c-997c-a2160b724d2f,5,5ab3fd8d-4a06-48d2-9e37-588da04ea1ff,0.9999780236810403
30d29b61-035a-4fe7-b164-fe6a6a69610b,5,399f6dec-494d-4508-ba52-716a1b00baff,0.9999489013399671
2cddb995-50e8-46db-b4ca-670e9061e1b2,5,feaa36f7-f529-434d-96aa-ff2c9f270c6e,0.9999448444517857
7f82abf8-2a81-4bb2-b6a8-1d1fe88d3b5f,5,e21a8f97-acf4-4d10-a654-878573936c4d,0.9999185156464092
07ac8727-b57e-4c1d-9f13-879e1b6e8558,5,40426b6f-020d-4d20-b3b0-6179a14adbec,0.9998472060361984
6031aabe-7a38-4618-8957-0517e9d752a5,5,fb472359-7427-4f1d-a7f0-bda7a4abfeb4,0.9998346985092683
7be5c822-555e-471f-bebc-9910f53ab0d6,5,6febcd9d-d84d-4184-8cf6-a06bc0a508f0,0.9993937707115601
f94bd8e9-4740-490b-a118-ca71141aef2e,5,9c9cac5c-d186-4769-949f-bed9c9ea5962,0.9988982317494853
e3d70679-b8b2-4721-85e2-4c535ffd50b6,5,9c9cac5c-d186-4769-949f-bed9c9ea5962,0.997576703151793
7dae8fa6-0e65-4554-91a0-2dae255ceaf7,5,9c9cac5c-d186-4769-949f-bed9c9ea5962,0.9982082282646048
9ba42e2d-e560-4b3e-91ec-4610ff183bd3,5,276c2de8-0d4e-4919-9b92-27e0bcd3ad99,0.9982483439585544
e2d325c5-1abb-4df2-8f76-e99cd523c6ab,5,68b7c3d1-928b-470f-aede-ec2c4594b732,0.993526704156041
dbaf00f1-6bd2-4c26-85ff-dc82f8de2005,5,9c9cac5c-d186-4769-949f-bed9c9ea5962,0.9978011481539631
f2933de1-8482-4531-873a-22353580478d,5,9c9cac5c-d186-4769-949f-bed9c9ea5962,0.996837244489404
1fe52378-3ca7-4e77-8bbb-864258c53f54,5,fb472359-7427-4f1d-a7f0-bda7a4abfeb4,0.99987575666058
bee0262c-aa8d-4f33-9ebf-877832e669ef,5,be2cf335-b616-4874-9139-735ab6cb881d,0.9990924198335402
5226f406-82dd-462a-81e3-77cd7bdf9f85,5,e17736ff-537d-4c04-884a-07e892c995c5,0.9999581628379308
ff424bad-1ec9-46df-8fe5-1273de228ce9,5,be2cf335-b616-4874-9139-735ab6cb881d,0.9996876188523561
f5f75b55-0bcd-4f6c-9a03-3a585cd44473,5,be2cf335-b616-4874-9139-735ab6cb881d,0.9975511862056783
df937a66-60a0-4021-8c23-e12080d3c187,5,c4ed421d-6d6a-4c32-be86-06ae049f46eb,0.9966055354878132
b3fbeb2a-a784-4ffc-93dc-93ce0d6d9a13,5,fa8eda79-b589-4295-9d04-4edbdaad77fa,0.9997704710459486
e7eccadd-2779-4f71-a3a1-ab474d7fa39c,5,459d223f-4947-4347-9777-8af907e6915e,0.9997563230212763
72765b47-2edd-47c5-9ad5-ac4cc3ee5e4a,5,c4ed421d-6d6a-4c32-be86-06ae049f46eb,0.9992361800698504
2387ab51-4f2c-4428-81a5-2a4772586c90,5,8d35ed4a-ccfe-4249-ba0c-8b9add968e27,0.9999086326081472
0a3ee44a-ca73-4dfa-bf2d-c2603e017f8b,5,c4ed421d-6d6a-4c32-be86-06ae049f46eb,0.998700669573573
0e5e3ea8-7bb9-488b-b225-37f852eb53a2,5,02f52048-ddea-4e45-991b-615496ae9c90,0.9996388299883782
7cbff30b-428e-47b2-9104-cc54c89f3927,5,80e79b8d-05b4-435d-8cf0-de08fd8d1cf3,0.9997927629551979
08c2999d-2b46-4931-8fe7-1a155e917dbd,5,70c77089-d071-40bf-aecb-e1c652332f23,0.999927108657628
5a00fbf3-d1f0-4b49-8931-8943e3e0ad36,5,72a6f453-2c85-4c3e-8de1-3c38fe10cebd,0.9998583614461152
df8c99ca-af2a-481c-a30c-8c2d66aae48a,5,4ec5775f-0478-4b4c-ae93-e5cb386bc90e,0.9999549008416019
c718716a-fef5-43b1-9717-07f3d95900dc,5,10c33c67-92d5-4a35-887c-b9b37d6630b8,0.9999157496685092
92d571ee-d462-4173-bcd6-28f93ae98bad,5,0c056294-a1b9-4ad7-9dfa-ee3ba98130db,0.9997466227645341
af586cca-10d6-4096-a831-d36133aa3ab1,5,2e92e13d-97a2-4712-a003-3189626a59f6,0.999953525249494
8dcc6ec4-b978-403d-8fcc-7608cc420d31,5,a89afbfc-c90e-4dd0-9aad-b973e71738ab,0.9999660021449019
db76f806-d110-4fa6-9bab-eb8e6a207a41,5,0c056294-a1b9-4ad7-9dfa-ee3ba98130db,0.9997019034632284
28fd3f1b-0a6f-4b3f-97c7-9e18b3cfeaaf,5,345205e7-caf1-4354-b3cc-e2c63d86ac6a,0.9999052750849726
e847d88f-bcb2-4728-9711-56c975d766a2,5,1f779a22-3563-40e0-8a34-7a5a15eea400,0.9998973307258495
c3ee6f69-0260-4887-9dd9-b7d48b4d9493,5,92632bfe-5710-427a-84fc-04ceec114c61,0.9999759833673358
61c4d485-246a-481c-94f3-b6509980bad5,5,c4ed421d-6d6a-4c32-be86-06ae049f46eb,0.998278788001058
f2b980f8-8e34-48af-938b-2501bd6df753,5,92632bfe-5710-427a-84fc-04ceec114c61,0.999963463721997
3b91608e-f81d-4d4d-a890-b1165fdc1d02,5,a89afbfc-c90e-4dd0-9aad-b973e71738ab,0.9999425554268986
77693356-7235-4961-ad13-4db808703b6e,5,8d35ed4a-ccfe-4249-ba0c-8b9add968e27,0.9995754546422206
706d6822-fa0b-4846-b57b-335cf1bc3241,5,2e92e13d-97a2-4712-a003-3189626a59f6,0.9999572038787647
ddaaee1f-f059-4411-9577-2e71762ca7d9,5,39c6df58-ad40-44d2-830f-c1e043a566b1,0.9852741502402355
2dde14de-7a0a-44c7-9917-64b781d56fd9,5,bd584bd3-032b-4fea-b17b-fe1a516ee994,0.9994283860970471
c835bbd3-c81f-40ca-8a29-6977eddffc3b,5,fa8eda79-b589-4295-9d04-4edbdaad77fa,0.9999160104226811
6bdcd72e-85a3-46e6-9782-0149cfa7b1df,5,bdeb28bc-d245-4506-954b-15d6a6693721,0.9999319903672477
83493ae1-cb42-4e38-820f-104d368d4e26,5,0a52a2d3-8c5a-4b06-90aa-3871a8c6d4b7,0.9998996977717847
0b7d79a1-d1d2-44de-9335-692efc2ec56f,5,e6315671-7f49-4feb-8475-c678b18a02a8,0.9999673003202175
1ffb9274-b8ff-4a29-ae2f-3bc218caf41c,5,39c6df58-ad40-44d2-830f-c1e043a566b1,0.9997416737078266
276c8a9a-a3c1-4923-b6d6-be5067375d49,5,0a52a2d3-8c5a-4b06-90aa-3871a8c6d4b7,0.9999673718742117
ee4d5fc6-de55-477b-9cb0-d7d434080ed8,5,4ec5775f-0478-4b4c-ae93-e5cb386bc90e,0.9998987666271665
34dd94bc-6d20-4da7-8e27-76f2b3375fba,5,39c6df58-ad40-44d2-830f-c1e043a566b1,0.9979272538539441
aa1cece5-0ca4-4844-a6ff-74e73de5bf50,5,0a52a2d3-8c5a-4b06-90aa-3871a8c6d4b7,0.9999615089491831
90fcc52d-9d30-4d27-9c79-b6651408bbca,5,d74a2826-184d-4dd1-bde6-745ff1d240b1,0.9997670785784487
f44a4fae-0db4-4f19-8edf-ba56fe4ddc33,5,2e92e13d-97a2-4712-a003-3189626a59f6,0.9999484607138429
2fbec7d0-4a19-4e7e-820b-06aa609c97c1,5,a89afbfc-c90e-4dd0-9aad-b973e71738ab,0.9999551693454792
26d11e4d-9717-48d8-bdc4-8e7a9b1fcb28,5,1f779a22-3563-40e0-8a34-7a5a15eea400,0.9999067248306291
cc9d420d-3f0f-408f-9795-eff8241f2b8e,5,f1b700ed-eba6-4cfc-b47f-3645e34a2450,0.9998617274008288
bd312504-ad17-4146-925a-510ea7424802,5,02f52048-ddea-4e45-991b-615496ae9c90,0.999586813818335
bf3e54c8-8e6f-4256-90fe-c34a608b4794,5,0a52a2d3-8c5a-4b06-90aa-3871a8c6d4b7,0.9999539247823488
d15a854f-a5da-4217-87d2-fa9a27cba1a2,5,c4ed421d-6d6a-4c32-be86-06ae049f46eb,0.9981388448052191
fef3af95-dac8-43c8-aea7-6adcde4bd8b6,5,80311d06-dbe2-4935-b202-677e32c97e52,0.9999452592998761
8b30005d-b57a-48da-9d9e-baf4356bf574,5,7e1d1020-4a7e-4e2e-abde-59754d5724db,0.9999482820623445
95d9b287-2d75-4e20-bdf5-efd82eb3fd7f,5,a89afbfc-c90e-4dd0-9aad-b973e71738ab,0.9999522616061114
8a51cb03-7a90-4196-a7f0-dbe8e3cdf386,5,92632bfe-5710-427a-84fc-04ceec114c61,0.9999489477646791
09b86e8b-c0ad-43f6-a607-c6e06c52bb49,5,2ca0f600-d31a-4bd3-a0c9-4856b03bec3d,0.9999082193659603
c530e9d6-6017-423d-9f6b-720b4b0c31a2,5,a89afbfc-c90e-4dd0-9aad-b973e71738ab,0.9999331886629571
2b0d8534-dd68-4877-8b72-eed9f3719ec4,5,9ff681b9-1502-4f25-89f0-5d069ad6cf75,0.999953657646395
dda72f10-ed71-47bb-8eac-8393a238e66d,5,39c6df58-ad40-44d2-830f-c1e043a566b1,0.9855660442365145
bc7da7d3-a250-479c-a1be-62f8329411e6,5,65bf8199-8c23-430a-a4dd-7503cb9ed249,0.9999696616621598
70c77a7e-f6c2-4202-a665-59b688bb1802,5,58312f4a-fa69-4e16-94e0-8d3ba432b9e0,0.9841843173978932
44fac47d-74b3-4da5-a7a6-5f363b5ed98c,5,cdaab7b0-05c2-4db2-9f5f-0000c986adb2,0.9993472990674254
2928dbd0-6ed7-4659-b1f2-e845aa4d3988,5,cdaab7b0-05c2-4db2-9f5f-0000c986adb2,0.9958668420058335
ac3dca16-26e1-4494-b0d6-1685ce81d809,5,e4361a85-104e-48e4-9deb-915b7e6c0e0a,0.9998082100337817
2c89484d-778b-411b-a7f2-d78b31832c4e,5,20d15033-0e35-44b2-bb67-7c2ffd80658e,0.9999071047382915
e2826cb9-8a15-49ea-9855-428b4166e936,5,e748e460-bfb3-494b-8526-5158b3f4cac6,0.9999377951928319
7e68197f-5188-4350-9a3c-4b1eadeed907,5,09e515d2-6f97-414a-a7f3-3cfc7f97f02d,0.9911818100640843
d008e92d-42a1-4108-9bd2-7553ec05ac23,5,a24dc449-13e8-4cac-a71e-8675c64fd4c3,0.9995644551671289
b87aeda8-277e-4f5e-aba6-28de961da4e6,5,d0d9f60d-73d9-43db-9e45-2c7d2fad925b,0.9994910756690606
7b1528f1-9d9c-4f55-86a8-217a009d98d6,5,6446ddd0-10b4-4617-b1fd-71eb29d6f6f7,0.9999067646123314
f0fd3e44-5ba8-4cab-8a02-7929529f6749,5,924979fd-78d6-49b5-8124-f0ab0197eb61,0.9955204601507494
1ac5cdeb-3a27-4983-8d72-4db7fcc2d032,5,81fb9d75-dbc2-47cb-a8ec-070bf8c536cb,0.9990422606242051
f6c44e0d-802a-4686-bb60-991f033ea766,5,6446ddd0-10b4-4617-b1fd-71eb29d6f6f7,0.9999364299902768
232b3aca-1479-4bf9-8773-cbb32276b421,5,84d0b890-9a7c-4ad6-8d05-c053626beed4,0.9999372526656702
775ea426-dd0f-481b-a62f-f1be7b33ff64,5,09e515d2-6f97-414a-a7f3-3cfc7f97f02d,0.9966604226300392
8833cd8e-38bc-4634-8b42-a94d72146f99,5,bb405a46-45ee-44d9-9014-4ed49f5249d7,0.9999078257243703
9a7cd02a-f887-4411-a0a8-1dc7c099ac26,5,bb405a46-45ee-44d9-9014-4ed49f5249d7,0.9998671522939686
634abecc-92b0-492d-b843-98b596945088,5,f47a0b8f-c823-4ed3-ab26-4ec4a0f80409,0.999909004582788
156756db-1e0b-44d0-ac4d-1aa954ae96b9,5,cdaab7b0-05c2-4db2-9f5f-0000c986adb2,0.9989208324645675
51ed2635-775f-4870-9f5c-0d43224e8d01,5,92817f31-95d1-4b8c-b5e1-e4f7fd3fcc37,0.9995071764303449
16303419-3b47-4a0e-b116-5b43df8dffdc,5,ea025888-d88f-4d4e-b6e4-ee3a91ebff3e,0.9999005190134671
4614b9eb-450c-425b-aaac-1f13ccc8ef30,5,99b8e6ac-039e-426f-869d-1d1a8803415b,0.9998541393078602
e1ae2372-ee84-4d5e-aeba-90fae094794f,5,bb405a46-45ee-44d9-9014-4ed49f5249d7,0.999924724682018
65342c98-5032-474b-a933-0543f2ec0590,5,d0d9f60d-73d9-43db-9e45-2c7d2fad925b,0.9997426418741451
a1feace4-be2d-41b4-93ae-c880d0162b7d,5,81fb9d75-dbc2-47cb-a8ec-070bf8c536cb,0.9980457073892374
212e5980-3bd1-4d96-87d8-3bf05f12936a,5,f067fe6e-41e7-46db-bfda-eac1cf83566e,0.9999217069015615
79238ad5-5425-4415-8c91-7e20e0d11ecc,5,bb405a46-45ee-44d9-9014-4ed49f5249d7,0.9999062777000293
9852f2ef-a0c1-4697-a5d6-b80a13d5b4d9,5,bb405a46-45ee-44d9-9014-4ed49f5249d7,0.9998692197269808
e016e376-da0e-40f4-ae78-3215974af621,5,f067fe6e-41e7-46db-bfda-eac1cf83566e,0.9999209929275084
a77343af-393d-4ac6-84b2-e0c779a4e246,5,5500f151-1a07-4e55-9e57-b088f1d550ca,0.9999449556766472
d5b660db-1d0a-4677-8e44-c575466a9e04,5,e748e460-bfb3-494b-8526-5158b3f4cac6,0.9999495648951326
64847a09-9232-40ea-9403-cdc0f4ff9dab,5,387d5488-3dd5-4005-8707-944e29c31bd8,0.9995815569048385
fb53a32a-7afb-4684-88bf-917bb9e943fc,5,f47a0b8f-c823-4ed3-ab26-4ec4a0f80409,0.9999326684398585
ddb9794c-93fc-4dae-bb15-59d4b7e908cd,5,bb405a46-45ee-44d9-9014-4ed49f5249d7,0.9999144864943765
17db8507-0c1b-47e9-a8de-ffd155e9bc6a,5,cdaab7b0-05c2-4db2-9f5f-0000c986adb2,0.999571370321478
a9ce5069-a18b-4516-a76b-f8e4f12ffa6e,5,bb405a46-45ee-44d9-9014-4ed49f5249d7,0.9999676110482084
a3208e09-01d0-4553-b36c-8d36fbb89829,5,8456de7c-bd6f-4402-ade6-1b915f2b027c,0.9998166127956892
75ad0899-9f2c-4fbf-b22c-98e78908165d,5,8456de7c-bd6f-4402-ade6-1b915f2b027c,0.9985656646233952
e0379bff-572f-478c-96fa-c7e2ac422abe,5,bb405a46-45ee-44d9-9014-4ed49f5249d7,0.9996580176432609
d1e4e586-c32a-4f55-9a2c-20db4d27ae26,5,cdaab7b0-05c2-4db2-9f5f-0000c986adb2,0.9974409714505548
93218b07-a6e7-437e-abb7-335d7e29bf0f,5,e748e460-bfb3-494b-8526-5158b3f4cac6,0.999967515505761
17e56767-8bf0-4210-9d29-f5ae177071c2,5,cdaab7b0-05c2-4db2-9f5f-0000c986adb2,0.9975443509644891
415de8f4-a73e-4507-b6cd-50d5602942c2,5,bb405a46-45ee-44d9-9014-4ed49f5249d7,0.9999572168172008
beb02f27-e6a4-47a2-9f63-025d1660c747,5,a24dc449-13e8-4cac-a71e-8675c64fd4c3,0.9998022045848687
4cb28101-b43e-453c-941a-b42cf7432b95,5,d0d9f60d-73d9-43db-9e45-2c7d2fad925b,0.9997241475398464
eb5c3054-45b5-4f42-8a74-fd6e3817c6da,5,58312f4a-fa69-4e16-94e0-8d3ba432b9e0,0.9843305236812014
f3700995-2c82-4311-a0df-f86247f980aa,5,e748e460-bfb3-494b-8526-5158b3f4cac6,0.9999679838926782
d81e5aac-7a3d-4bee-8d39-fd6326f69009,5,e37ecef9-86b2-4847-9b7e-c96b7487d32e,0.9999375990575303
a33ee267-4dfe-457a-9000-ae6a78d59670,5,e748e460-bfb3-494b-8526-5158b3f4cac6,0.9999147636459106
e5ed06d7-1795-4c20-8941-69662d49e26b,5,6446ddd0-10b4-4617-b1fd-71eb29d6f6f7,0.9999521852882469
f3f26ece-2af6-4871-afbb-04ffb0e9b5d3,5,f47a0b8f-c823-4ed3-ab26-4ec4a0f80409,0.9998953723336665
d031d00a-5a95-4ceb-8bc9-77719b3585c3,5,f067fe6e-41e7-46db-bfda-eac1cf83566e,0.999939269883411
ef3012be-13e0-4333-80a4-d86add898b2d,5,7891b662-9cf4-4fd9-b30e-ce22daaa4c38,0.999956349112095
6f82addc-28a3-408a-88e2-13d42788e81c,5,23a6b0d6-a9ce-4e2e-b865-98ac1f71257c,0.9999584193639524
8f3e332c-4063-4873-bcad-6431d6cb96df,5,d2683d68-3892-4162-a8e2-ccd14b24c52c,0.9998699977395882
c2fc5aa9-e8c7-4012-882b-81e813b41ed3,5,c801592a-ab47-4f11-96c3-87bd51b16bd2,0.9987205301554545
f0db34f0-1fe7-438e-bce7-c87a074c8b68,5,2f9d7cd6-6b3f-4097-aecc-2f229d9e26b8,0.9998179529770259
76fdadc8-faf2-4a2b-8ded-3ce074165484,5,a0bc5bda-1093-4af8-bf20-5972107f5016,0.9998771089677767
854466c2-d6cc-4dee-8d9f-a8905534ea98,5,3c3a2ccb-a0ca-415c-afa5-0386813ecc23,0.9999448729413211
08eb3d6e-d186-41dd-bd1a-fff1e659629c,5,53fab267-a2d3-4349-af68-55e2d85ee775,0.9999670050457155
0f2bd84a-9f16-4aca-9e79-2cde72e8b391,5,70cb560b-fdc7-4c12-9f09-9ba2046afc0a,0.9999683554650458
92451385-e2ae-427c-9663-8457829e7a97,5,11aeaa04-5136-46f0-bcd7-fc5c65a0628b,0.9996358196039685
621894b9-a7f0-4ac2-b3d4-2b62c68ae24a,5,ed2eca32-c8e6-41c6-ba3f-772dc1b29408,0.9999796964039995
acdbf9ea-3cd8-4f47-a1a4-097782721274,5,53fab267-a2d3-4349-af68-55e2d85ee775,0.999985664375214
e0d12350-be28-4fd2-bf09-30270dd2607b,5,345e45bf-cc8a-4b67-892c-f3f7610c3b82,0.9995194914647344
